step,azimuth,altitude
76,79.69471984205998,-23.174735814986224
77,80.4003452749815,-22.092070624530493
78,81.09279422947294,-21.00840328944099
79,81.77302379628766,-19.92365049097314
80,82.44139447350656,-18.83859141415463
81,83.09878168143466,-17.753136179545447
82,83.74578359014096,-16.667570574088206
83,84.38283151470287,-15.5823987572441
84,85.01068812688578,-14.497531931475386
85,85.62974226752654,-13.413443771666032
86,86.24062445459491,-12.330163728355725
87,86.84364918063443,-11.248206409090708
88,87.43946663406808,-10.167480573388376
89,88.02846874536871,-9.08829027087512
90,88.61101552492771,-8.010962517697955
91,89.18772071322711,-6.935353100399953
92,89.7587911912704,-5.861987553537513
93,90.32475726181475,-4.74530294993099
94,90.88597197657712,-3.4440562156135544
95,91.44268859821263,-2.0332647144248335
96,91.99544310706516,-0.8740060084486688
97,92.54452519021477,0.026592384538718813
98,93.09020195715543,0.9330316954572604
99,93.63298793843666,1.8870882106010287
100,94.17298610328584,2.8724216295227043
101,94.71078825647304,3.875518761863977
102,95.24648370571754,4.8877514834275715
103,95.78044216946047,5.904437850147879
104,96.31314637506509,6.923000999835331
105,96.84469949868055,7.941291766585337
106,97.37548167734545,8.958232412752723
107,97.90585943987234,9.97308270871338
108,98.43612686169469,10.985208888387824
109,98.96649701767042,11.993990964694566
110,99.4974299065219,12.999304746455238
111,100.02913816693417,14.000689452378651
112,100.56199341574336,14.997980481009703
113,101.09634106170803,15.990997732743441
114,101.6324299247764,16.979429811977777
115,102.17068846432066,17.963254148132243
116,102.71144671781012,18.942296162825684
117,103.25496122850203,19.91627522392921
118,103.80171344586205,20.88523924285359
119,104.35202898529396,21.848999132735294
120,104.90649649126341,22.807726969467975
121,105.46511060574052,23.760743046445093
122,106.02840284435636,24.708119413760855
123,106.59699118705785,25.650019774262084
124,107.17129045815403,26.58630251478878
125,107.75161411434311,27.5166776150978
126,108.33862417037659,28.441288275526418
127,108.93262095603725,29.359787623113068
128,109.53401414333483,30.271955200843855
129,110.14364779534931,31.178071423746363
130,110.76180332772533,32.07769954898077
131,111.38916399060143,32.970859967396756
132,112.02635128923451,33.8574632176778
133,112.6739472786043,34.737339829697
134,113.33261440324938,35.61037740919539
135,114.00354613930295,36.4769786382846
136,114.68656899030891,37.33607214167941
137,115.38279830702598,38.18791148066966
138,116.09311620834767,39.03244777736304
139,116.81828974778767,39.86947138205319
140,117.55911501755757,40.69876254921367
141,118.31664423505096,41.52028764057639
142,119.09179632839766,42.33383595714489
143,119.88542261172528,43.1390944349465
144,120.69852206190035,43.935834263052804
145,121.53240546630202,44.724021303040914
146,122.38806288356388,45.503303143358266
147,123.2664519026776,46.27326446643865
148,124.16916716622174,47.03390445814836
149,125.09731451300685,47.784799310476835
150,126.0518105194356,48.525362076230024
151,127.03454866561911,49.25560064662334
152,128.04737188559835,49.97538360329584
153,129.0904005400309,50.68348997158607
154,130.16582416648953,51.37991473940237
155,131.27489167444762,52.064034378141635
156,132.41947913142917,52.73551553438189
157,133.6008517419961,53.39365092084912
158,134.82089118324163,54.037995938285235
159,136.080940864544,54.667799649644415
160,137.3823138014393,55.28227946065213
161,138.72764396112896,55.88115564668416
162,140.11683188796238,56.46301158835364
163,141.55179710269982,57.02724426770265
164,143.03371913744647,57.572945298763464
165,144.56415073414138,58.09932013512427
166,146.14384828411718,58.60531099601147
167,147.77342350320512,59.08984689796098
168,149.45383549553452,59.55197243018817
169,151.1849340273848,59.99047207240578
170,152.96681899025435,60.40424947311062
