latitude,step,azimuth,altitude
30.0,38,0.8579407987790513,-59.98199275509546
30.0,39,359.67104589738534,-59.97441022760855
30.0,40,358.715518939967,-59.962562019597335
30.0,41,0.029320059433123522,-59.96749024474643
30.0,42,4.867743004243124,-59.88040997491165
30.0,43,13.43132620922109,-59.28236168919129
30.0,44,24.785866026424735,-57.5275605648897
30.0,45,37.14987444925059,-54.07019310016771
30.0,46,48.82852751361395,-48.7447892804647
30.0,47,58.98996140730246,-41.74920740011596
30.0,48,67.5988670963761,-33.44427083017394
30.0,49,74.98259970978854,-24.199213899129948
60.0,0,75.3504203504907,-8.332064875653954
60.0,1,85.70807459389172,-1.8414503692967354
60.0,2,96.02516760987281,3.6402613963402115
60.0,3,106.39423258494328,9.313737269461116
60.0,4,116.88185935514603,14.653878634829757
60.0,5,127.48282417974742,19.36569903276111
60.0,6,138.07451753128092,23.246774718477095
60.0,7,148.38535838833553,26.179920451123504
60.0,8,157.9991861145164,28.159565449140462
60.0,9,166.40888052559143,29.303542564783296
60.0,10,173.10872883429738,29.8304455018034
60.0,11,177.70827314601743,29.999648143868292
60.0,12,180.0730038350636,30.03089362749669
60.0,13,180.49710264341294,30.041788245671384
60.0,14,179.81586688657936,30.05255810762135
60.0,15,179.2567847103431,30.056671052782672
60.0,16,180.00111995570362,30.060144594750003
60.0,17,182.78337841590175,30.028270337748122
60.0,18,187.8043419390367,29.822165973505506
60.0,19,194.8687994367265,29.208873017153905
60.0,20,203.55470023441194,27.930762656226616
60.0,21,213.34713339871857,25.784334551802797
60.0,22,223.74869847438748,22.674042053488968
60.0,23,234.3665749671115,18.627824668421237
60.0,24,244.95725482377821,13.780677954957397
60.0,25,255.42275100103214,8.348770666257593
60.0,26,265.77473406434086,2.6596672087197715
60.0,27,276.08817439551274,-3.220083753336292
60.0,28,286.4558656111592,-9.32563030149417
60.0,29,296.94430239467755,-14.699389294447649
60.0,30,307.5477130689499,-19.423378240356
60.0,31,318.14236008473824,-23.306253583396607
60.0,32,328.45490659072243,-26.234326764397668
60.0,33,338.0671234792454,-28.203642220755068
60.0,34,346.4700718532721,-29.333042462678012
60.0,35,353.1573125740174,-29.841814340733478
60.0,36,357.7395110853521,-29.989837624107373
60.0,37,0.08562457753101607,-29.99765853423178
60.0,38,0.4955240081685605,-29.98494802389223
60.0,39,359.8099593607194,-29.975794093637592
60.0,40,359.25783805626304,-29.96781595129886
60.0,41,0.016939731159886274,-29.96854746538176
60.0,42,2.8166729555087495,-29.941229110995515
60.0,43,7.854364176983593,-29.74321840053476
60.0,44,14.933424118230773,-29.138178077678297
60.0,45,23.63154978937637,-27.866296603780707
60.0,46,33.43394754777509,-25.722950666814043
60.0,47,43.84346532269293,-22.611972053769083
60.0,48,54.46766618914917,-18.560265303110818
60.0,49,65.06352078517753,-13.699379783003849
89.9,0,73.19294447975219,0.43262940118194376
89.9,1,85.03328324121931,0.4461883423652011
89.9,2,96.93277161484627,0.4607683126114441
89.9,3,108.74683204443535,0.47545048352998953
89.9,4,120.32633241270017,0.4894019523232829
89.9,5,131.50966297958075,0.5019892943447957
89.9,6,142.1145059624017,0.5128734386579089
89.9,7,151.92967096775368,0.5220731369645601
89.9,8,160.70891876685144,0.5299822694031716
89.9,9,168.17189171312336,0.5373190397917863
89.9,10,174.02382987025595,0.5449704332324508
89.9,11,178.01493774956975,0.5536820515040876
89.9,12,180.06322650927987,0.5635856980073612
89.9,13,180.43042501217786,0.5737640047553487
89.9,14,179.84055228963317,0.5823700898325969
89.9,15,179.35652864460423,0.5876151411187135
89.9,16,180.000955626558,0.5888338369804922
89.9,17,182.41019018559834,0.5864934954382218
89.9,18,186.7674619515303,0.5813829848240698
89.9,19,192.9463623544123,0.5739871928896496
89.9,20,200.6813316509281,0.5643884088427463
89.9,21,209.67734268350304,0.5524546398257092
89.9,22,219.65980215884673,0.5380653234159181
89.9,23,230.38936530275296,0.5212730793817161
89.9,24,241.66089181584343,0.5023856415552249
89.9,25,253.29663063511472,0.4819785123969531
89.9,26,265.13795850425015,0.46085574434956983
89.9,27,277.037204560195,0.43997356988825065
89.9,28,288.84979135871805,0.42034343835212795
89.9,29,300.4265107438501,0.402930191112693
89.9,30,311.6056107447547,0.3885580624612461
89.9,31,322.2045548242599,0.3778394458748399
89.9,32,332.01186001274147,0.3711326869604891
89.9,33,340.78096056323665,0.36853138272205466
89.9,34,348.2312475528571,0.36987844019918753
89.9,35,354.06800294805964,0.37478196725866403
89.9,36,358.0422383771667,0.3825908023536133
89.9,37,0.07415776144470906,0.3922869406761606
89.9,38,0.42921161676581904,0.40234494737948684
89.9,39,359.835357132067,0.4108222254307863
89.9,40,359.35703273814397,0.41598016697340306
89.9,41,0.014676147075276105,0.4171383567603701
89.9,42,2.4405716065081595,0.41495192293694083
89.9,43,6.814488312833017,0.4109300138593806
89.9,44,13.008139295618614,0.4067730980205833
89.9,45,20.75533300860864,0.40395423298604033
89.9,46,29.761082725596108,0.40355162419330204
89.9,47,39.751062655922986,0.40620985641218854
89.9,48,50.48623642572395,0.4121515421815345
89.9,49,61.76172364584246,0.4212135346872199
