latitude,step,azimuth,altitude
0.0,0,344.93954037072916,12.689416435757382
0.0,1,348.1698523900004,11.81370128890872
0.0,2,351.39441091114145,10.898463629718757
0.0,3,354.6142337483323,9.946416257824978
0.0,4,357.83087536451967,8.960585245023958
0.0,5,1.046067730156357,7.94416136378926
0.0,6,4.26190339132141,6.900765854887242
0.0,7,7.4807491785121965,5.8346466023617145
0.0,8,10.70528974514724,4.75095282720051
0.0,9,13.938393064876731,3.656497138039816
0.0,10,17.18303215244661,2.5610220075999117
0.0,11,20.44200228974978,1.4813846256525662
0.0,12,23.71802008664071,0.4431587005656237
0.0,13,27.013463424358182,-0.5488655553443667
0.0,14,30.330395920549524,-1.723477830057243
0.0,15,33.67075587959248,-3.2854663242139965
0.0,16,37.03642841938688,-4.720481818682758
0.0,17,40.429250767214484,-5.938382750941491
0.0,18,43.85101927500476,-7.090818786228846
0.0,19,47.303448474734786,-8.223076219434304
0.0,20,50.788188312210785,-9.330245843624487
0.0,21,54.30672241770357,-10.407207107928112
0.0,22,57.86027995538018,-11.449081861665508
0.0,23,61.44995347009655,-12.450965205975878
0.0,24,65.07655860297535,-13.4087563295305
0.0,25,68.74089334610302,-14.316148882546564
0.0,26,72.44314210756501,-15.169102207943965
0.0,27,76.18304618039713,-15.962961995871778
0.0,28,79.95958898712104,-16.69361669831724
0.0,29,83.7708440466761,-17.356531634207816
0.0,30,87.61389200146027,-17.947330801380172
0.0,31,91.48491841432248,-18.463799039961433
0.0,32,95.37935421460084,-18.899775524579116
0.0,33,99.29208025759853,-19.254108431151842
0.0,34,103.2176086885738,-19.524783108754217
0.0,35,107.15012454803927,-19.710325385863133
0.0,36,111.08356680266922,-19.80982132101677
0.0,37,115.01181072576787,-19.82308978458113
0.0,38,118.92891011369257,-19.75070637337883
0.0,39,122.82914148475153,-19.593648458306035
0.0,40,126.70730904254475,-19.35370053414826
0.0,41,130.55884654107575,-19.03278582806106
0.0,42,134.38010386028927,-18.633700331423825
0.0,43,138.16803954322756,-18.15933348828053
0.0,44,141.9201412264815,-17.613084228347983
0.0,45,145.63423642969508,-16.99844810036687
0.0,46,149.30853140734087,-16.319325511242848
0.0,47,152.94154425139996,-15.579891009565689
0.0,48,156.53202369278054,-14.784299187346237
0.0,49,160.07937014757348,-13.937288682625152
0.0,50,163.5832106798755,-13.043270672857135
0.0,51,167.04377740427591,-12.106995617045975
0.0,52,170.46136848675422,-11.132847970571232
0.0,53,173.8370035624525,-10.12561441877622
0.0,54,177.17168927431064,-9.08978319695599
0.0,55,180.46697961632913,-8.029861852983935
0.0,56,183.72470909766616,-6.950101187512595
0.0,57,186.94722635399737,-5.8545584428148105
0.0,58,190.13740431349876,-4.6919322034283395
0.0,59,193.29840014550652,-3.333200622608347
0.0,60,196.4337510773611,-1.8484500577371765
0.0,61,199.54690682086584,-0.6908648771990265
0.0,62,202.64118954231878,0.2510865150300725
0.0,63,205.71977064906417,1.2250756945837196
0.0,64,208.7856719529931,2.244308545529034
0.0,65,211.84174181751226,3.2861820550592618
0.0,66,214.89057608853508,4.334422407267937
0.0,67,217.9346886848674,5.377889412716394
0.0,68,220.97626798601715,6.410093926709752
0.0,69,224.01728521667948,7.425838732277512
0.0,70,227.05946274063078,8.420800864166491
0.0,71,230.10426047724837,9.391394704909757
0.0,72,233.15309817942307,10.334285700787165
0.0,73,236.2073971667678,11.246748675071132
0.0,74,239.26876794864614,12.126369450293945
0.0,75,242.33906408353852,12.97039805367864
0.0,76,245.4200719760303,13.776827734199514
0.0,77,248.51350464818398,14.543768905485795
0.0,78,251.62093115624876,15.269028826698834
0.0,79,254.74363866333366,15.951031577644258
