latitude,step,azimuth,altitude
0.0,0,177.90590277271377,67.01397937308474
0.0,1,176.4880303020799,67.50263358194789
0.0,2,175.07320428577268,68.16371873777885
0.0,3,173.65857997911058,68.99166598230309
0.0,4,172.2429563707075,69.97897368699704
0.0,5,170.82362805933425,71.11673135248904
0.0,6,169.39052297262072,72.39466690340316
0.0,7,167.91791963380555,73.80153805644811
0.0,8,166.36271827125972,75.32560281365434
0.0,9,164.659841985362,76.95344571976811
0.0,10,162.70617190215214,78.66995393861757
0.0,11,160.31736754412898,80.45824626384012
0.0,12,157.11352014396405,82.29787371384988
0.0,13,152.2028711728928,84.16032781663455
0.0,14,143.0896006706731,85.98923877709193
0.0,15,120.84993066196608,87.59700557583822
0.0,16,66.2996753186637,88.14727873566511
0.0,17,25.944663824240546,86.985692478852
0.0,18,11.433526594112857,85.25319515472096
0.0,19,5.01313965014712,83.41502217041722
0.0,20,1.5902399000023788,81.57586216755296
0.0,21,359.5847117640166,79.77571457855248
0.0,22,358.36611912387787,78.038309935492
0.0,23,357.63408787639486,76.38137525169391
0.0,24,357.23497857343415,74.81904713533952
0.0,25,357.0834057270446,73.36315987794805
0.0,26,357.1252981795668,72.02476987329582
0.0,27,357.32013520301,70.81446558544849
0.0,28,357.6331146533468,69.74179612235532
0.0,29,358.0352882448039,68.81518472960816
0.0,30,358.509003680011,68.04129022084417
0.0,31,359.041313411099,67.42548299274952
0.0,32,359.6207843015625,66.97247122733187
0.0,33,0.2334909305322821,66.6859590007443
0.0,34,0.8613042516614792,66.56801909471395
0.0,35,1.4864846524659077,66.61939755865451
0.0,36,2.097478291327129,66.83918346607891
0.0,37,2.684724490843848,67.22544697874766
0.0,38,3.2374441462237593,67.77552288412883
0.0,39,3.74123005718851,68.48519340794881
0.0,40,4.174744557497116,69.34857070780268
0.0,41,4.516434877482692,70.35865637539266
0.0,42,4.745245389356443,71.50746191212077
0.0,43,4.839554390035768,72.78648170885566
0.0,44,4.768369121615553,74.18655890937139
0.0,45,4.481668519030705,75.6966872109273
0.0,46,3.896775242892455,77.3043077374664
0.0,47,2.8857395864404882,78.99558677401222
0.0,48,1.2287680394838523,80.75493236292144
0.0,49,358.4980557363892,82.56344696803401
0.0,50,353.6998979843606,84.39205969416105
0.0,51,344.00210543216923,86.17705859076081
0.0,52,319.36526259349654,87.69588665411624
0.0,53,264.32990545035665,88.04491137367638
0.0,54,228.01162972952136,86.80279816149172
0.0,55,214.2834739234639,85.06475420263514
0.0,56,207.6608688861293,83.22799978674983
0.0,57,203.6771922263851,81.3888491155187
0.0,58,200.8981531638396,79.58610555774055
0.0,59,198.7409884695032,77.84352435477498
0.0,60,196.92484905360092,76.17907317723588
0.0,61,195.29633041583108,74.60794081985495
0.0,62,193.77202168976677,73.1444351413509
0.0,63,192.30825949639427,71.8015822943674
0.0,64,190.88031153389724,70.59118757235335
0.0,65,189.47137129429905,69.5240100903096
0.0,66,188.0674026548054,68.60926959535925
0.0,67,186.65647915914258,67.85524688695986
0.0,68,185.2349326757034,67.26932340612738
0.0,69,183.80637612080207,66.85698376167096
0.0,70,182.3760614764343,66.62212974846578
0.0,71,180.94841086384483,66.56701187294324
0.0,72,179.5230831806073,66.69203969313716
30.0,0,178.97580109591863,37.037297110953965
30.0,1,178.30588582968178,37.54231152160743
30.0,2,177.6693653155546,38.227230991552595
30.0,3,177.07568968647473,39.085621860801666
30.0,4,176.53594916582327,40.10885004126065
30.0,5,176.06128366224883,41.28664108605831
30.0,6,175.66051192684782,42.60732269801235
30.0,7,175.33912186122902,44.05863852650962
30.0,8,175.100112260112,45.62823044505343
30.0,9,174.9474662131407,47.30252120946335
30.0,10,174.88561728856527,49.06676619327288
30.0,11,174.9201229230721,50.90577595914539
30.0,12,175.05351432717856,52.80424392040673
30.0,13,175.28421714149067,54.747871739524385
30.0,14,175.60882408993322,56.72279005458697
30.0,15,176.02480424500112,58.71458494015651
30.0,16,176.53041194618527,60.70845254910587
30.0,17,177.1251705600741,62.689776894711045
30.0,18,177.8037245451772,64.64477666333863
30.0,19,178.5556431809312,66.56129269971201
30.0,20,179.3656244958916,68.42758052631817
30.0,21,180.21692901772727,70.23167087949106
30.0,22,181.09232202285924,71.96163986918677
30.0,23,181.97228203781455,73.60597470472425
30.0,24,182.8244432615611,75.15456760222051
30.0,25,183.6008117583822,76.59869609324234
30.0,26,184.2416316240913,77.92971043878775
30.0,27,184.67360812082634,79.13859473265252
30.0,28,184.82314101801586,80.21614788254855
30.0,29,184.61636525964133,81.15305340097385
30.0,30,183.97496557016493,81.94071829108016
30.0,31,182.84232546919262,82.5705355319859
30.0,32,181.2176598465191,83.03344269213959
30.0,33,179.19983349264376,83.32116275518362
30.0,34,177.00018000381513,83.42864095721956
30.0,35,174.88973464517483,83.35534952133546
30.0,36,173.10576115503537,83.10549585369996
30.0,37,171.8062976818552,82.68615901154635
30.0,38,171.04904794864112,82.10539738038422
30.0,39,170.8172564341747,81.37206086387849
30.0,40,171.05132328084812,80.4954594630621
30.0,41,171.65850207633284,79.48399467675024
30.0,42,172.5337506232886,78.34506993622702
30.0,43,173.58334295883427,77.08528955600661
30.0,44,174.73129125111686,75.71125289523785
30.0,45,175.92421225232098,74.23119017569627
30.0,46,177.12639994400416,72.65452539796414
30.0,47,178.30732433350894,70.99086947946104
30.0,48,179.44084042616257,69.24989496010366
30.0,49,180.5050178627012,67.44113198416825
30.0,50,181.48437153078035,65.57504020566417
30.0,51,182.37230334030153,63.663892628037715
30.0,52,183.16658477445162,61.72070174897529
30.0,53,183.86356878649084,59.75853722177779
30.0,54,184.45942098137596,57.79030174663968
30.0,55,184.94809334590545,55.82859720581749
30.0,56,185.32821340153566,53.88712808914912
30.0,57,185.60134228108686,51.980720649979475
30.0,58,185.77106413953294,50.12432196379188
30.0,59,185.840387126119,48.33257871254682
30.0,60,185.81050058622472,46.61953215430356
30.0,61,185.68214447193884,44.99865482613745
30.0,62,185.45850415192808,43.48416435865012
30.0,63,185.1463399394045,42.090037138179525
30.0,64,184.75444967303306,40.82935494618751
30.0,65,184.2909261723629,39.714183115404644
30.0,66,183.76269039389075,38.75494571935476
30.0,67,183.17630377820507,37.96106166660293
30.0,68,182.5409128812192,37.3412009389456
30.0,69,181.86908692108543,36.90206847624869
30.0,70,181.1743534226674,36.648458049880986
30.0,71,180.46908995265994,36.58313355329671
30.0,72,179.76399265295794,36.706643306221544
60.0,0,179.1762346312104,7.1397194227315
60.0,1,178.64511616659905,7.644432489456698
60.0,2,178.1500812630534,8.330260272774076
60.0,3,177.70127468291153,9.190771424300463
60.0,4,177.30885475938172,10.21703145556056
60.0,5,176.982047904435,11.398188813840923
60.0,6,176.72739765464712,12.721871474910627
60.0,7,176.54750839150316,14.175144022160232
60.0,8,176.4422297845518,15.745092214266187
60.0,9,176.41161484930396,17.417688860128145
60.0,10,176.45501345327426,19.177884835827136
60.0,11,176.57118087682127,21.010328994816057
60.0,12,176.7562934217462,22.899866210736242
60.0,13,177.00302514731567,24.832651464136028
60.0,14,177.3025820660255,26.795458817873637
60.0,15,177.64628330661307,28.774582451771685
60.0,16,178.0256737280232,30.755964210357437
60.0,17,178.43263204353195,32.725731279152804
60.0,18,178.85675034570045,34.670894189574355
60.0,19,179.28460257732814,36.579989167072235
60.0,20,179.70215466870488,38.44175897609839
60.0,21,180.09617874872384,40.24440070930551
60.0,22,180.455002641875,41.975833548645795
60.0,23,180.76891128260374,43.624091764940005
60.0,24,181.02627325570896,45.17826813363117
60.0,25,181.21486592428695,46.62845059223378
60.0,26,181.32381389216624,47.964559219895506
60.0,27,181.34607171018766,49.1761242630533
60.0,28,181.28072331828218,50.25296105814118
60.0,29,181.1318470679396,51.18553355643277
60.0,30,180.90410373278382,51.96593950415267
60.0,31,180.60501679321726,52.58747324036625
60.0,32,180.24601456561152,53.04411107055866
60.0,33,179.84454309486927,53.3310243782541
60.0,34,179.4242281271557,53.445481690053754
60.0,35,179.01027609100345,53.38674216277637
60.0,36,178.62357458138587,53.156283949296416
60.0,37,178.28264602657268,52.757034508521016
60.0,38,178.002831656865,52.19299724750911
60.0,39,177.79806002037915,51.47001857709212
60.0,40,177.68158145828298,50.59586900078695
60.0,41,177.66004436088966,49.57922037193005
60.0,42,177.7331171464036,48.42920748852598
60.0,43,177.89535674294072,47.15478404064816
60.0,44,178.13862295340695,45.76495625634186
60.0,45,178.45465028126765,44.269994811749065
60.0,46,178.83533837427262,42.68093260851872
60.0,47,179.26974692880935,41.00863152968575
60.0,48,179.74435782496303,39.26354420523727
60.0,49,180.24417902571858,37.455460464427624
60.0,50,180.75495040975383,35.59460923676254
60.0,51,181.2647378294064,33.692700149714746
60.0,52,181.76384886684298,31.761996130679094
60.0,53,182.24155480908308,29.814654412662865
60.0,54,182.68676122860694,27.862554044847634
60.0,55,183.08763633538544,25.917143715814372
60.0,56,183.43432047467485,23.991108252664223
60.0,57,183.71998439126807,22.098424959486348
60.0,58,183.94010432909343,20.253416624510507
60.0,59,184.08965853986118,18.470321629169977
60.0,60,184.16431623740252,16.76288169707358
60.0,61,184.1591767695356,15.144502461348434
60.0,62,184.0722418482021,13.629619710817087
60.0,63,183.90533764804425,12.23273408987787
60.0,64,183.66252894504396,10.967656012512505
60.0,65,183.3486109397785,9.847174006157625
60.0,66,182.96883627637916,8.882328727535821
60.0,67,182.52869960562185,8.083018045886911
60.0,68,182.03689629059056,7.458236772041319
60.0,69,181.50562063574662,7.014851959068126
60.0,70,180.94850967558705,6.757642027446347
60.0,71,180.37907846691016,6.689288582097399
60.0,72,179.80930224004598,6.810361034281388
89.9,0,179.11240915825252,-22.87820180713358
89.9,1,178.54725246043742,-22.361093926487815
89.9,2,178.02964395653999,-21.65959171777866
89.9,3,177.57186927736782,-20.781661603958593
89.9,4,177.18510995881613,-19.73773584048721
89.9,5,176.87843144576846,-18.53998334469294
89.9,6,176.656998474255,-17.201794124963296
89.9,7,176.52096916167665,-15.736742024831662
89.9,8,176.4673187702531,-14.158032736128357
89.9,9,176.4922753664045,-12.479766762751904
89.9,10,176.59129003723226,-10.716857711579127
89.9,11,176.7593427590855,-8.884348859046195
89.9,12,176.98866973868797,-6.9968979967874505
89.9,13,177.26874913424123,-5.067698594282817
89.9,14,177.5879906909693,-2.6386416358385354
89.9,15,177.93583417875672,-0.47570645169025355
89.9,16,178.3025973382513,1.2152064670214984
89.9,17,178.67941820199948,3.041729381702774
89.9,18,179.05613593802474,4.916218320981608
89.9,19,179.42128578333745,6.785611234357644
89.9,20,179.76394872845975,8.623196374630343
89.9,21,180.07445818914846,10.410504632762391
89.9,22,180.34575121436913,12.132056824812633
89.9,23,180.57274703164026,13.77388986516806
89.9,24,180.74995961584432,15.323770577330585
89.9,25,180.87113755135763,16.770832578839496
89.9,26,180.9323503039637,18.10431379133429
89.9,27,180.93228952267808,19.313316674218964
89.9,28,180.8735144806564,20.387484813139
89.9,29,180.7613679332421,21.317324105801937
89.9,30,180.60117933508917,22.095106792688227
89.9,31,180.3983869720133,22.714405083935024
89.9,32,180.16083618403516,23.16952482225779
89.9,33,179.89876893881222,23.45594462451247
89.9,34,179.62586204026402,23.5711165491302
89.9,35,179.35615713283866,23.514286578455522
89.9,36,179.1015293187005,23.28674312957134
89.9,37,178.87243954117704,22.891090556177563
89.9,38,178.67682242739133,22.330937904689165
89.9,39,178.5251179444204,21.61170648737869
89.9,40,178.42675815132418,20.74075908427292
89.9,41,178.3888915114529,19.726526908737338
89.9,42,178.4138453761466,18.578152726382765
89.9,43,178.50166537100793,17.304858149253793
89.9,44,178.65032054915983,15.916151350168192
89.9,45,178.8579465850108,14.423007224933363
89.9,46,179.12253321961754,12.837395500812105
89.9,47,179.43899802817157,11.171451820347535
89.9,48,179.80003176619752,9.437391679958441
89.9,49,180.19626852732475,7.647666969297289
89.9,50,180.61767056354,5.817166381693586
89.9,51,181.05546275010533,3.9673286929870377
89.9,52,181.50158280862757,2.1345619975321752
89.9,53,181.94638668509285,0.39434430551229094
89.9,54,182.37836940047427,-1.3114826529523014
89.9,55,182.7853377886575,-3.757861275298529
89.9,56,183.15584943369998,-5.899091377253857
89.9,57,183.48051705729353,-7.786047513626113
89.9,58,183.75093839203947,-9.627011311523598
89.9,59,183.95904993269357,-11.408442813835999
89.9,60,184.0961632412629,-13.117216223923592
89.9,61,184.15339526054504,-14.740455643697496
89.9,62,184.12497459715888,-16.26398363363402
89.9,63,184.00809943209902,-17.673195894501387
89.9,64,183.80399039346557,-18.95384592065363
89.9,65,183.51553412243516,-20.09241270498963
89.9,66,183.1457872803686,-21.076828916641187
89.9,67,182.70022437226697,-21.895884769083885
89.9,68,182.18849325004996,-22.538967295201896
89.9,69,181.62502557194506,-22.997477710883278
89.9,70,181.02667049535668,-23.265103394638963
89.9,71,180.41126932255307,-23.338119937835128
89.9,72,179.79507760685468,-23.21560193539677
