latitude,step,azimuth,altitude
0.0,0,272.8656090640355,-59.02876606923232
0.0,1,272.79995081730516,-60.18630981287874
0.0,2,272.72907157898766,-61.349220689079836
0.0,3,272.6523670999716,-62.5172095632364
0.0,4,272.5691233567866,-63.6900944086598
0.0,5,272.47849759700006,-64.86784719995963
0.0,6,272.37946742670454,-66.05045038419618
0.0,7,272.2707729118788,-67.23776560740818
0.0,8,272.15086755235836,-68.42974294959393
0.0,9,272.0178144464109,-69.62625386607199
0.0,10,271.8691322799886,-70.826742779215
0.0,11,271.70180658350006,-72.03218707260329
0.0,12,271.5117192170016,-73.24168398822411
0.0,13,271.29355714995796,-74.45546404660493
0.0,14,271.0401063729917,-75.67325179104819
0.0,15,270.74141592191984,-76.89469252459898
0.0,16,270.3834043891168,-78.11983842895302
0.0,17,269.94537395126264,-79.34785519687662
0.0,18,269.39572300792486,-80.5794846567049
0.0,19,268.68357575581024,-81.81383874675514
0.0,20,267.72172540281485,-83.05013538643881
0.0,21,266.3472097879789,-84.28726813318019
0.0,22,264.2182389467471,-85.52221473493982
0.0,23,260.47697416645923,-86.75023877011095
0.0,24,252.27922465441665,-87.95114040551898
0.0,25,224.437586801074,-89.00702310183749
0.0,26,144.594726765059,-89.02616566188897
0.0,27,115.66985486001003,-87.97347867705584
0.0,28,107.27234576796022,-86.76230638589745
0.0,29,103.4688111843459,-85.51723861030017
0.0,30,101.31237478569729,-84.25862584885884
0.0,31,99.92360239716643,-82.9925353183321
0.0,32,98.95282058097239,-81.72131497934332
0.0,33,98.2344701291883,-80.44627744693724
0.0,34,97.67999713259198,-79.16806089125602
0.0,35,97.23803255903685,-77.88733416302723
0.0,36,96.87638087575246,-76.60412578495433
0.0,37,96.57442189012927,-75.31929773986725
0.0,38,96.3175129659029,-74.0322402107468
0.0,39,96.0957657101202,-72.74341094862818
0.0,40,95.90192772400167,-71.45303277714393
0.0,41,95.73059146454146,-70.16125225074322
0.0,42,95.57769795318373,-68.86836633885231
0.0,43,95.44009576704106,-67.5746060672412
0.0,44,95.31517236748095,-66.27954804526317
0.0,45,95.20102868822336,-64.98361890887087
0.0,46,95.09606461205134,-63.686896517301186
0.0,47,94.99902721818177,-62.38975427690346
0.0,48,94.90879027883541,-61.091991181815594
0.0,49,94.82450106373314,-59.79394904387956
0.0,50,94.74541323459091,-58.495769310891475
0.0,51,94.67088717088284,-57.19752363990407
0.0,52,94.60038078485972,-55.89930323584076
0.0,53,94.5334174082429,-54.6010965802152
0.0,54,94.46962274587897,-53.30323827414589
0.0,55,94.4086087564288,-52.005452062462716
0.0,56,94.35010364933528,-50.70814168688022
0.0,57,94.29387043070015,-49.41177790120097
0.0,58,94.23962485570445,-48.11597608992806
0.0,59,94.1871523270499,-46.82078563424766
0.0,60,94.13627945952341,-45.526497407993936
0.0,61,94.08684552284062,-44.233362513014995
